Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Date
2024,February,Europe,MINI,11689,42946.0,501995794.0,0.175,17.19,4.26,1.29,2024-02-01
2024,February,China,3 Series,4550,49236.0,224023800.0,0.186,19.28,2.13,1.32,2024-02-01
2024,February,China,5 Series,12086,62214.0,751918404.0,0.178,19.28,2.13,1.32,2024-02-01
2024,February,China,X3,6172,56515.0,348810580.0,0.157,19.28,2.13,1.32,2024-02-01
2024,February,China,X5,13308,70832.0,942632256.0,0.171,19.28,2.13,1.32,2024-02-01
2024,February,China,X7,7835,93747.0,734507745.0,0.176,19.28,2.13,1.32,2024-02-01
2024,February,China,i4,5795,63729.0,369309555.0,0.151,19.28,2.13,1.32,2024-02-01
2024,February,China,iX,12253,75245.0,921976985.0,0.18,19.28,2.13,1.32,2024-02-01
2024,February,China,MINI,7622,41749.0,318210878.0,0.165,19.28,2.13,1.32,2024-02-01
2024,February,USA,3 Series,7888,46966.0,370467808.0,0.171,17.39,2.55,1.26,2024-02-01
2024,February,USA,5 Series,6148,60559.0,372316732.0,0.173,17.39,2.55,1.26,2024-02-01
2024,February,USA,X3,3601,58107.0,209243307.0,0.166,17.39,2.55,1.26,2024-02-01
2024,February,USA,X5,3089,67576.0,208742264.0,0.177,17.39,2.55,1.26,2024-02-01
2024,February,USA,X7,2843,91832.0,261078376.0,0.171,17.39,2.55,1.26,2024-02-01
2024,February,USA,i4,11322,64071.0,725411862.0,0.18,17.39,2.55,1.26,2024-02-01
2024,February,USA,iX,3286,74624.0,245214464.0,0.166,17.39,2.55,1.26,2024-02-01
2024,February,USA,MINI,11340,42840.0,485805600.0,0.172,17.39,2.55,1.26,2024-02-01
2024,February,RestOfWorld,3 Series,4688,47025.0,220453200.0,0.147,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,5 Series,5016,63216.0,317091456.0,0.168,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,X3,7863,57467.0,451863021.0,0.185,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,X5,6124,67433.0,412959692.0,0.159,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,X7,10409,90976.0,946969184.0,0.168,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,i4,11036,66364.0,732393104.0,0.188,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,iX,2852,75186.0,214430472.0,0.185,6.79,4.09,1.35,2024-02-01
2024,February,RestOfWorld,MINI,3078,43219.0,133028082.0,0.167,6.79,4.09,1.35,2024-02-01
2024,March,Europe,3 Series,4169,46600.0,194275400.0,0.172,17.1,3.11,1.29,2024-03-01
2024,March,Europe,5 Series,7974,63854.0,509171796.0,0.154,17.1,3.11,1.29,2024-03-01
2024,March,Europe,X3,13334,58108.0,774812072.0,0.176,17.1,3.11,1.29,2024-03-01
2024,March,Europe,X5,7935,68242.0,541500270.0,0.178,17.1,3.11,1.29,2024-03-01
2024,March,Europe,X7,12275,90236.0,1107646900.0,0.185,17.1,3.11,1.29,2024-03-01
2024,March,Europe,i4,8307,65605.0,544980735.0,0.191,17.1,3.11,1.29,2024-03-01
2024,March,Europe,iX,13549,76742.0,1039777358.0,0.178,17.1,3.11,1.29,2024-03-01
2024,March,Europe,MINI,5639,41654.0,234886906.0,0.157,17.1,3.11,1.29,2024-03-01
2024,March,China,3 Series,5203,48162.0,250586886.0,0.189,15.87,5.82,1.23,2024-03-01
2024,March,China,5 Series,13257,60643.0,803944251.0,0.167,15.87,5.82,1.23,2024-03-01
2024,March,China,X3,5008,59811.0,299533488.0,0.157,15.87,5.82,1.23,2024-03-01
2024,March,China,X5,8751,67121.0,587375871.0,0.172,15.87,5.82,1.23,2024-03-01
2024,March,China,X7,3348,92496.0,309676608.0,0.174,15.87,5.82,1.23,2024-03-01
2024,March,China,i4,7786,65915.0,513214190.0,0.177,15.87,5.82,1.23,2024-03-01
2024,March,China,iX,13732,74672.0,1025395904.0,0.163,15.87,5.82,1.23,2024-03-01
2024,March,China,MINI,11816,40458.0,478051728.0,0.175,15.87,5.82,1.23,2024-03-01
2024,March,USA,3 Series,15426,49543.0,764250318.0,0.16,14.7,4.1,1.34,2024-03-01
2024,March,USA,5 Series,11471,63741.0,731173011.0,0.161,14.7,4.1,1.34,2024-03-01
2024,March,USA,X3,4929,58613.0,288903477.0,0.181,14.7,4.1,1.34,2024-03-01
2024,March,USA,X5,9359,70925.0,663787075.0,0.181,14.7,4.1,1.34,2024-03-01
2024,March,USA,X7,10992,92289.0,1014440688.0,0.173,14.7,4.1,1.34,2024-03-01
2024,March,USA,i4,12811,64566.0,827155026.0,0.182,14.7,4.1,1.34,2024-03-01
2024,March,USA,iX,8270,76870.0,635714900.0,0.183,14.7,4.1,1.34,2024-03-01
2024,March,USA,MINI,8556,40687.0,348117972.0,0.161,14.7,4.1,1.34,2024-03-01
2024,March,RestOfWorld,3 Series,6705,49545.0,332199225.0,0.167,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,5 Series,6075,61642.0,374475150.0,0.172,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,X3,8291,57803.0,479244673.0,0.179,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,X5,8590,67565.0,580383350.0,0.155,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,X7,11039,93130.0,1028062070.0,0.197,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,i4,15418,64794.0,998993892.0,0.171,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,iX,8840,74113.0,655158920.0,0.174,5.56,3.16,1.34,2024-03-01
2024,March,RestOfWorld,MINI,11140,40310.0,449053400.0,0.158,5.56,3.16,1.34,2024-03-01
2024,April,Europe,3 Series,12042,47648.0,573777216.0,0.151,16.13,3.25,1.23,2024-04-01
2024,April,Europe,5 Series,3554,60777.0,216001458.0,0.174,16.13,3.25,1.23,2024-04-01
2024,April,Europe,X3,8325,57529.0,478928925.0,0.176,16.13,3.25,1.23,2024-04-01
2024,April,Europe,X5,4006,68716.0,275276296.0,0.16,16.13,3.25,1.23,2024-04-01
2024,April,Europe,X7,13423,92633.0,1243412759.0,0.187,16.13,3.25,1.23,2024-04-01
2024,April,Europe,i4,13107,65231.0,854982717.0,0.172,16.13,3.25,1.23,2024-04-01
2024,April,Europe,iX,3975,73500.0,292162500.0,0.167,16.13,3.25,1.23,2024-04-01
2024,April,Europe,MINI,5305,40478.0,214735790.0,0.152,16.13,3.25,1.23,2024-04-01
2024,April,China,3 Series,10212,46188.0,471671856.0,0.163,17.64,3.38,1.31,2024-04-01
2024,April,China,5 Series,13093,62937.0,824034141.0,0.161,17.64,3.38,1.31,2024-04-01
2024,April,China,X3,7827,58464.0,457597728.0,0.186,17.64,3.38,1.31,2024-04-01
2024,April,China,X5,7826,68494.0,536034044.0,0.167,17.64,3.38,1.31,2024-04-01
2024,April,China,X7,12940,93300.0,1207302000.0,0.164,17.64,3.38,1.31,2024-04-01
2024,April,China,i4,11028,64758.0,714151224.0,0.175,17.64,3.38,1.31,2024-04-01
2024,April,China,iX,8677,75024.0,650983248.0,0.177,17.64,3.38,1.31,2024-04-01
2024,April,China,MINI,5703,42030.0,239697090.0,0.155,17.64,3.38,1.31,2024-04-01
2024,April,USA,3 Series,5982,49213.0,294392166.0,0.177,20.97,2.92,1.31,2024-04-01
2024,April,USA,5 Series,7554,63936.0,482972544.0,0.168,20.97,2.92,1.31,2024-04-01
2024,April,USA,X3,7766,57330.0,445224780.0,0.171,20.97,2.92,1.31,2024-04-01
2024,April,USA,X5,4423,68440.0,302710120.0,0.171,20.97,2.92,1.31,2024-04-01
2024,April,USA,X7,10053,92764.0,932556492.0,0.145,20.97,2.92,1.31,2024-04-01
2024,April,USA,i4,12513,65121.0,814859073.0,0.173,20.97,2.92,1.31,2024-04-01
2024,April,USA,iX,9160,74905.0,686129800.0,0.168,20.97,2.92,1.31,2024-04-01
2024,April,USA,MINI,8025,43504.0,349119600.0,0.181,20.97,2.92,1.31,2024-04-01
2024,April,RestOfWorld,3 Series,6211,46066.0,286115926.0,0.175,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,5 Series,11908,63398.0,754943384.0,0.169,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,X3,5885,58333.0,343289705.0,0.153,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,X5,11908,70985.0,845289380.0,0.16,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,X7,4630,92503.0,428288890.0,0.166,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,i4,7307,63131.0,461298217.0,0.175,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,iX,3843,75944.0,291852792.0,0.164,5.81,2.82,1.21,2024-04-01
2024,April,RestOfWorld,MINI,5962,41062.0,244811644.0,0.177,5.81,2.82,1.21,2024-04-01
2024,May,Europe,3 Series,3393,49133.0,166708269.0,0.173,20.51,4.0,1.25,2024-05-01
2024,May,Europe,5 Series,3697,61523.0,227450531.0,0.161,20.51,4.0,1.25,2024-05-01
2024,May,Europe,X3,10883,58690.0,638723270.0,0.177,20.51,4.0,1.25,2024-05-01
2024,May,Europe,X5,7388,70186.0,518534168.0,0.163,20.51,4.0,1.25,2024-05-01
2024,May,Europe,X7,13376,91495.0,1223837120.0,0.199,20.51,4.0,1.25,2024-05-01
2024,May,Europe,i4,3802,63386.0,240993572.0,0.173,20.51,4.0,1.25,2024-05-01
2024,May,Europe,iX,13385,74676.0,999538260.0,0.182,20.51,4.0,1.25,2024-05-01
2024,May,Europe,MINI,3808,40710.0,155023680.0,0.192,20.51,4.0,1.25,2024-05-01
2024,May,China,3 Series,8422,47535.0,400339770.0,0.182,19.85,2.26,1.26,2024-05-01
2024,May,China,5 Series,7488,60166.0,450523008.0,0.17,19.85,2.26,1.26,2024-05-01
2024,May,China,X3,5621,57816.0,324983736.0,0.174,19.85,2.26,1.26,2024-05-01
2024,May,China,X5,10219,67992.0,694810248.0,0.174,19.85,2.26,1.26,2024-05-01
2024,May,China,X7,13421,93816.0,1259104536.0,0.166,19.85,2.26,1.26,2024-05-01
2024,May,China,i4,10238,64756.0,662971928.0,0.184,19.85,2.26,1.26,2024-05-01
2024,May,China,iX,5462,73707.0,402587634.0,0.154,19.85,2.26,1.26,2024-05-01
2024,May,China,MINI,5489,43155.0,236877795.0,0.168,19.85,2.26,1.26,2024-05-01
2024,May,USA,3 Series,10518,48468.0,509786424.0,0.171,16.86,3.26,1.3,2024-05-01
2024,May,USA,5 Series,3510,60992.0,214081920.0,0.182,16.86,3.26,1.3,2024-05-01
2024,May,USA,X3,7586,58015.0,440101790.0,0.174,16.86,3.26,1.3,2024-05-01
2024,May,USA,X5,9070,70181.0,636541670.0,0.155,16.86,3.26,1.3,2024-05-01
2024,May,USA,X7,7143,93082.0,664884726.0,0.162,16.86,3.26,1.3,2024-05-01
2024,May,USA,i4,11778,66615.0,784591470.0,0.155,16.86,3.26,1.3,2024-05-01
2024,May,USA,iX,7579,74651.0,565779929.0,0.166,16.86,3.26,1.3,2024-05-01
2024,May,USA,MINI,13338,43853.0,584911314.0,0.173,16.86,3.26,1.3,2024-05-01
2024,May,RestOfWorld,3 Series,5747,49919.0,286884493.0,0.187,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,5 Series,6311,63507.0,400792677.0,0.176,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,X3,2910,59336.0,172667760.0,0.16,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,X5,9698,67456.0,654188288.0,0.186,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,X7,9432,91031.0,858604392.0,0.19,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,i4,12217,64937.0,793335329.0,0.174,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,iX,4087,74832.0,305838384.0,0.159,5.82,1.97,1.33,2024-05-01
2024,May,RestOfWorld,MINI,11902,42564.0,506596728.0,0.191,5.82,1.97,1.33,2024-05-01
2024,June,Europe,3 Series,5141,48932.0,251559412.0,0.16,14.82,3.54,1.31,2024-06-01
2024,June,Europe,5 Series,12671,61568.0,780128128.0,0.175,14.82,3.54,1.31,2024-06-01
2024,June,Europe,X3,12027,56783.0,682929141.0,0.182,14.82,3.54,1.31,2024-06-01
2024,June,Europe,X5,11217,68871.0,772526007.0,0.158,14.82,3.54,1.31,2024-06-01
2024,June,Europe,X7,12597,92484.0,1165020948.0,0.174,14.82,3.54,1.31,2024-06-01
2024,June,Europe,i4,5651,66439.0,375446789.0,0.183,14.82,3.54,1.31,2024-06-01
2024,June,Europe,iX,7438,75867.0,564298746.0,0.156,14.82,3.54,1.31,2024-06-01
2024,June,Europe,MINI,11920,42191.0,502916720.0,0.164,14.82,3.54,1.31,2024-06-01
2024,June,China,3 Series,11261,49563.0,558128943.0,0.192,19.11,2.37,1.31,2024-06-01
2024,June,China,5 Series,9195,60721.0,558329595.0,0.172,19.11,2.37,1.31,2024-06-01
2024,June,China,X3,9788,59244.0,579880272.0,0.172,19.11,2.37,1.31,2024-06-01
2024,June,China,X5,4594,70127.0,322163438.0,0.16,19.11,2.37,1.31,2024-06-01
2024,June,China,X7,6195,91868.0,569122260.0,0.179,19.11,2.37,1.31,2024-06-01
2024,June,China,i4,9278,64633.0,599664974.0,0.171,19.11,2.37,1.31,2024-06-01
2024,June,China,iX,4145,73767.0,305764215.0,0.163,19.11,2.37,1.31,2024-06-01
2024,June,China,MINI,8025,42608.0,341929200.0,0.165,19.11,2.37,1.31,2024-06-01
2024,June,USA,3 Series,8719,48307.0,421188733.0,0.178,14.51,3.86,1.25,2024-06-01
2024,June,USA,5 Series,11152,62142.0,693007584.0,0.178,14.51,3.86,1.25,2024-06-01
2024,June,USA,X3,15368,59542.0,915041456.0,0.172,14.51,3.86,1.25,2024-06-01
2024,June,USA,X5,6846,70582.0,483204372.0,0.168,14.51,3.86,1.25,2024-06-01
2024,June,USA,X7,11308,90088.0,1018715104.0,0.148,14.51,3.86,1.25,2024-06-01
2024,June,USA,i4,11077,66279.0,734172483.0,0.17,14.51,3.86,1.25,2024-06-01
2024,June,USA,iX,14222,76148.0,1082976856.0,0.166,14.51,3.86,1.25,2024-06-01
2024,June,USA,MINI,7604,41004.0,311794416.0,0.179,14.51,3.86,1.25,2024-06-01
2024,June,RestOfWorld,3 Series,4911,48210.0,236759310.0,0.17,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,5 Series,15225,63303.0,963788175.0,0.177,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,X3,11471,59402.0,681400342.0,0.172,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,X5,9114,69544.0,633824016.0,0.167,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,X7,5621,92339.0,519037519.0,0.167,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,i4,13600,63142.0,858731200.0,0.175,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,iX,11178,73089.0,816988842.0,0.162,6.87,3.01,1.31,2024-06-01
2024,June,RestOfWorld,MINI,14811,43235.0,640353585.0,0.187,6.87,3.01,1.31,2024-06-01
2024,July,Europe,3 Series,11512,49558.0,570511696.0,0.188,14.7,3.9,1.27,2024-07-01
2024,July,Europe,5 Series,9675,62386.0,603584550.0,0.176,14.7,3.9,1.27,2024-07-01
2024,July,Europe,X3,8163,58654.0,478792602.0,0.17,14.7,3.9,1.27,2024-07-01
2024,July,Europe,X5,6255,68076.0,425815380.0,0.168,14.7,3.9,1.27,2024-07-01
2024,July,Europe,X7,13218,92869.0,1227542442.0,0.157,14.7,3.9,1.27,2024-07-01
2024,July,Europe,i4,11780,63623.0,749478940.0,0.163,14.7,3.9,1.27,2024-07-01
2024,July,Europe,iX,3979,76772.0,305475788.0,0.162,14.7,3.9,1.27,2024-07-01
2024,July,Europe,MINI,7192,41329.0,297238168.0,0.174,14.7,3.9,1.27,2024-07-01
2024,July,China,3 Series,7231,47206.0,341346586.0,0.168,14.77,1.79,1.29,2024-07-01
2024,July,China,5 Series,9808,61211.0,600357488.0,0.161,14.77,1.79,1.29,2024-07-01
2024,July,China,X3,12854,58654.0,753938516.0,0.154,14.77,1.79,1.29,2024-07-01
2024,July,China,X5,9389,70540.0,662300060.0,0.159,14.77,1.79,1.29,2024-07-01
2024,July,China,X7,7998,91835.0,734496330.0,0.158,14.77,1.79,1.29,2024-07-01
2024,July,China,i4,4012,63985.0,256707820.0,0.173,14.77,1.79,1.29,2024-07-01
2024,July,China,iX,12185,73792.0,899155520.0,0.193,14.77,1.79,1.29,2024-07-01
2024,July,China,MINI,8383,42539.0,356604437.0,0.161,14.77,1.79,1.29,2024-07-01
2024,July,USA,3 Series,13418,47340.0,635208120.0,0.155,19.71,2.85,1.27,2024-07-01
2024,July,USA,5 Series,8561,61093.0,523017173.0,0.165,19.71,2.85,1.27,2024-07-01
2024,July,USA,X3,4328,58503.0,253200984.0,0.175,19.71,2.85,1.27,2024-07-01
2024,July,USA,X5,4250,68654.0,291779500.0,0.158,19.71,2.85,1.27,2024-07-01
2024,July,USA,X7,3012,92546.0,278748552.0,0.185,19.71,2.85,1.27,2024-07-01
2024,July,USA,i4,12324,63086.0,777471864.0,0.171,19.71,2.85,1.27,2024-07-01
2024,July,USA,iX,10619,73796.0,783639724.0,0.181,19.71,2.85,1.27,2024-07-01
2024,July,USA,MINI,12612,43588.0,549731856.0,0.169,19.71,2.85,1.27,2024-07-01
2024,July,RestOfWorld,3 Series,7547,48328.0,364731416.0,0.165,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,5 Series,5863,60827.0,356628701.0,0.17,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,X3,3284,57234.0,187956456.0,0.17,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,X5,12323,68109.0,839307207.0,0.177,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,X7,4394,91938.0,403975572.0,0.171,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,i4,12482,66104.0,825110128.0,0.166,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,iX,7684,75786.0,582339624.0,0.177,6.79,4.09,1.28,2024-07-01
2024,July,RestOfWorld,MINI,10581,40069.0,423970089.0,0.172,6.79,4.09,1.28,2024-07-01
2024,August,Europe,3 Series,3340,46043.0,153783620.0,0.177,15.31,3.43,1.33,2024-08-01
2024,August,Europe,5 Series,2975,60866.0,181076350.0,0.174,15.31,3.43,1.33,2024-08-01
2024,August,Europe,X3,7376,56216.0,414649216.0,0.166,15.31,3.43,1.33,2024-08-01
2024,August,Europe,X5,4923,68082.0,335167686.0,0.194,15.31,3.43,1.33,2024-08-01
2024,August,Europe,X7,12991,91936.0,1194340576.0,0.151,15.31,3.43,1.33,2024-08-01
2024,August,Europe,i4,8220,64702.0,531850440.0,0.179,15.31,3.43,1.33,2024-08-01
2024,August,Europe,iX,12964,75123.0,973894572.0,0.181,15.31,3.43,1.33,2024-08-01
2024,August,Europe,MINI,5396,40316.0,217545136.0,0.172,15.31,3.43,1.33,2024-08-01
2024,August,China,3 Series,10356,47189.0,488689284.0,0.157,16.84,0.97,1.26,2024-08-01
2024,August,China,5 Series,10824,60702.0,657038448.0,0.166,16.84,0.97,1.26,2024-08-01
2024,August,China,X3,11032,59645.0,658003640.0,0.192,16.84,0.97,1.26,2024-08-01
2024,August,China,X5,8990,67381.0,605755190.0,0.161,16.84,0.97,1.26,2024-08-01
2024,August,China,X7,4754,91548.0,435219192.0,0.155,16.84,0.97,1.26,2024-08-01
2024,August,China,i4,12991,66694.0,866421754.0,0.165,16.84,0.97,1.26,2024-08-01
2024,August,China,iX,3605,76215.0,274755075.0,0.181,16.84,0.97,1.26,2024-08-01
2024,August,China,MINI,11574,40390.0,467473860.0,0.174,16.84,0.97,1.26,2024-08-01
2024,August,USA,3 Series,11360,47391.0,538361760.0,0.143,19.86,1.72,1.32,2024-08-01
2024,August,USA,5 Series,13392,61896.0,828911232.0,0.169,19.86,1.72,1.32,2024-08-01
2024,August,USA,X3,3799,56731.0,215521069.0,0.151,19.86,1.72,1.32,2024-08-01
2024,August,USA,X5,3698,69411.0,256681878.0,0.184,19.86,1.72,1.32,2024-08-01
2024,August,USA,X7,10677,90134.0,962360718.0,0.157,19.86,1.72,1.32,2024-08-01
2024,August,USA,i4,8836,65111.0,575320796.0,0.156,19.86,1.72,1.32,2024-08-01
2024,August,USA,iX,5647,73912.0,417381064.0,0.162,19.86,1.72,1.32,2024-08-01
2024,August,USA,MINI,8664,43292.0,375081888.0,0.182,19.86,1.72,1.32,2024-08-01
2024,August,RestOfWorld,3 Series,6108,49088.0,299829504.0,0.169,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,5 Series,4052,60482.0,245073064.0,0.163,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,X3,5705,57230.0,326497150.0,0.188,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,X5,11000,69926.0,769186000.0,0.17,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,X7,8379,93994.0,787575726.0,0.182,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,i4,11827,64196.0,759246092.0,0.173,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,iX,10251,75917.0,778225167.0,0.18,6.29,1.84,1.35,2024-08-01
2024,August,RestOfWorld,MINI,5038,41934.0,211263492.0,0.17,6.29,1.84,1.35,2024-08-01
2024,September,Europe,3 Series,5973,48752.0,291195696.0,0.169,16.27,1.27,1.25,2024-09-01
2024,September,Europe,5 Series,3559,61884.0,220245156.0,0.186,16.27,1.27,1.25,2024-09-01
2024,September,Europe,X3,13648,56302.0,768409696.0,0.165,16.27,1.27,1.25,2024-09-01
2024,September,Europe,X5,8865,70767.0,627349455.0,0.183,16.27,1.27,1.25,2024-09-01
2024,September,Europe,X7,7280,90646.0,659902880.0,0.165,16.27,1.27,1.25,2024-09-01
2024,September,Europe,i4,11219,63560.0,713079640.0,0.186,16.27,1.27,1.25,2024-09-01
2024,September,Europe,iX,14802,73234.0,1084009668.0,0.162,16.27,1.27,1.25,2024-09-01
2024,September,Europe,MINI,11732,41374.0,485399768.0,0.174,16.27,1.27,1.25,2024-09-01
2024,September,China,3 Series,12138,48578.0,589639764.0,0.169,19.75,2.4,1.31,2024-09-01
2024,September,China,5 Series,3821,60965.0,232947265.0,0.165,19.75,2.4,1.31,2024-09-01
2024,September,China,X3,14479,59765.0,865337435.0,0.171,19.75,2.4,1.31,2024-09-01
2024,September,China,X5,8447,70504.0,595547288.0,0.164,19.75,2.4,1.31,2024-09-01
2024,September,China,X7,15061,90157.0,1357854577.0,0.16,19.75,2.4,1.31,2024-09-01
2024,September,China,i4,3884,63969.0,248455596.0,0.167,19.75,2.4,1.31,2024-09-01
2024,September,China,iX,10293,73658.0,758161794.0,0.158,19.75,2.4,1.31,2024-09-01
2024,September,China,MINI,9424,43534.0,410264416.0,0.183,19.75,2.4,1.31,2024-09-01
2024,September,USA,3 Series,3513,46477.0,163273701.0,0.18,19.79,4.01,1.32,2024-09-01
2024,September,USA,5 Series,14865,60189.0,894709485.0,0.175,19.79,4.01,1.32,2024-09-01
2024,September,USA,X3,12141,57446.0,697451886.0,0.155,19.79,4.01,1.32,2024-09-01
2024,September,USA,X5,9645,68663.0,662254635.0,0.176,19.79,4.01,1.32,2024-09-01
2024,September,USA,X7,10674,93282.0,995692068.0,0.179,19.79,4.01,1.32,2024-09-01
2024,September,USA,i4,5437,64316.0,349686092.0,0.186,19.79,4.01,1.32,2024-09-01
2024,September,USA,iX,12499,73258.0,915651742.0,0.168,19.79,4.01,1.32,2024-09-01
2024,September,USA,MINI,4731,40298.0,190649838.0,0.167,19.79,4.01,1.32,2024-09-01
2024,September,RestOfWorld,3 Series,3629,48174.0,174823446.0,0.179,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,5 Series,8816,62268.0,548954688.0,0.18,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,X3,4535,58515.0,265365525.0,0.16,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,X5,5084,69316.0,352402544.0,0.177,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,X7,12795,91287.0,1168017165.0,0.165,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,i4,4696,63552.0,298440192.0,0.178,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,iX,13157,76761.0,1009944477.0,0.172,5.82,2.76,1.32,2024-09-01
2024,September,RestOfWorld,MINI,13763,42241.0,581362883.0,0.178,5.82,2.76,1.32,2024-09-01
2024,October,Europe,3 Series,11115,49537.0,550603755.0,0.18,17.19,2.13,1.28,2024-10-01
2024,October,Europe,5 Series,4929,61674.0,303991146.0,0.179,17.19,2.13,1.28,2024-10-01
2024,October,Europe,X3,9936,56275.0,559148400.0,0.164,17.19,2.13,1.28,2024-10-01
2024,October,Europe,X5,10935,70870.0,774963450.0,0.169,17.19,2.13,1.28,2024-10-01
2024,October,Europe,X7,3836,91264.0,350088704.0,0.172,17.19,2.13,1.28,2024-10-01
2024,October,Europe,i4,6977,65787.0,458995899.0,0.166,17.19,2.13,1.28,2024-10-01
2024,October,Europe,iX,5853,74223.0,434427219.0,0.145,17.19,2.13,1.28,2024-10-01
2024,October,Europe,MINI,10297,41525.0,427582925.0,0.176,17.19,2.13,1.28,2024-10-01
2024,October,China,3 Series,4670,47384.0,221283280.0,0.18,17.49,3.96,1.3,2024-10-01
2024,October,China,5 Series,7738,63954.0,494876052.0,0.153,17.49,3.96,1.3,2024-10-01
2024,October,China,X3,9870,57479.0,567317730.0,0.165,17.49,3.96,1.3,2024-10-01
2024,October,China,X5,10916,69885.0,762864660.0,0.176,17.49,3.96,1.3,2024-10-01
2024,October,China,X7,9557,91513.0,874589741.0,0.183,17.49,3.96,1.3,2024-10-01
2024,October,China,i4,12514,63958.0,800370412.0,0.156,17.49,3.96,1.3,2024-10-01
2024,October,China,iX,12582,73878.0,929532996.0,0.167,17.49,3.96,1.3,2024-10-01
2024,October,China,MINI,6131,40011.0,245307441.0,0.165,17.49,3.96,1.3,2024-10-01
2024,October,USA,3 Series,2830,46061.0,130352630.0,0.166,20.6,2.94,1.28,2024-10-01
2024,October,USA,5 Series,8580,61728.0,529626240.0,0.188,20.6,2.94,1.28,2024-10-01
2024,October,USA,X3,6904,58048.0,400763392.0,0.18,20.6,2.94,1.28,2024-10-01
2024,October,USA,X5,9480,68159.0,646147320.0,0.176,20.6,2.94,1.28,2024-10-01
2024,October,USA,X7,13352,91830.0,1226114160.0,0.156,20.6,2.94,1.28,2024-10-01
2024,October,USA,i4,6608,64203.0,424253424.0,0.181,20.6,2.94,1.28,2024-10-01
2024,October,USA,iX,5952,76926.0,457863552.0,0.165,20.6,2.94,1.28,2024-10-01
2024,October,USA,MINI,4346,43146.0,187512516.0,0.176,20.6,2.94,1.28,2024-10-01
2024,October,RestOfWorld,3 Series,4046,49963.0,202150298.0,0.174,6.37,4.57,1.28,2024-10-01
2024,October,RestOfWorld,5 Series,8342,61801.0,515543942.0,0.153,6.37,4.57,1.28,2024-10-01
2024,October,RestOfWorld,X3,12862,57649.0,741481438.0,0.182,6.37,4.57,1.28,2024-10-01
2024,October,RestOfWorld,X5,8479,68487.0,580701273.0,0.164,6.37,4.57,1.28,2024-10-01
2024,October,RestOfWorld,X7,9458,93837.0,887510346.0,0.168,6.37,4.57,1.28,2024-10-01
